town_name,company_info,Basic Service.Subscribers,Basic Service.Programming (received off-air),Basic Service.Programming (via satellite),Basic Service.Miles of plant,Basic Service.State manager,Basic Service.Manager,Basic Service.Ownership,Basic Service.Fee,Basic Service.Current originations,Basic Service.Local advertising,Basic Service.City fee,Basic Service.Tv Market Ranking,Basic Service.Equipment,Basic Service.Addressable homes,Basic Service.Program Guide,Basic Service.Chief technician,Digital Basic Service.Subscribers,Digital Basic Service.Pay units,Digital Basic Service.Programming (received off-air),Digital Basic Service.Programming (via satellite),Digital Basic Service.Miles of plant,Digital Basic Service.State manager,Digital Basic Service.Manager,Digital Basic Service.Ownership,Digital Basic Service.Fee,Digital Basic Service.Current originations,Digital Basic Service.Local advertising,Digital Basic Service.City fee,Digital Basic Service.Tv Market Ranking,Digital Basic Service.Equipment,Digital Basic Service.Addressable homes,Digital Basic Service.Program Guide,Digital Basic Service.Chief technician,Expanded Basic Service.Subscribers,Expanded Basic Service.Pay units,Expanded Basic Service.Programming (received off-air),Expanded Basic Service.Programming (via satellite),Expanded Basic Service.Miles of plant,Expanded Basic Service.State manager,Expanded Basic Service.Manager,Expanded Basic Service.Ownership,Expanded Basic Service.Fee,Expanded Basic Service.Current originations,Expanded Basic Service.Local advertising,Expanded Basic Service.City fee,Expanded Basic Service.Tv Market Ranking,Expanded Basic Service.Equipment,Expanded Basic Service.Addressable homes,Expanded Basic Service.Program Guide,Expanded Basic Service.Chief technician,Pay Service 1.Subscribers,Pay Service 1.Pay units,Pay Service 1.Programming (received off-air),Pay Service 1.Programming (via satellite),Pay Service 1.Miles of plant,Pay Service 1.State manager,Pay Service 1.Manager,Pay Service 1.Ownership,Pay Service 1.Fee,Pay Service 1.Current originations,Pay Service 1.Local advertising,Pay Service 1.City fee,Pay Service 1.Tv Market Ranking,Pay Service 1.Equipment,Pay Service 1.Addressable homes,Pay Service 1.Program Guide,Pay Service 1.Chief technician,Pay-Per-View.Subscribers,Pay-Per-View.Pay units,Pay-Per-View.Programming (received off-air),Pay-Per-View.Programming (via satellite),Pay-Per-View.Miles of plant,Pay-Per-View.State manager,Pay-Per-View.Manager,Pay-Per-View.Ownership,Pay-Per-View.Fee,Pay-Per-View.Current originations,Pay-Per-View.Local advertising,Pay-Per-View.City fee,Pay-Per-View.Tv Market Ranking,Pay-Per-View.Equipment,Pay-Per-View.Addressable homes,Pay-Per-View.Program Guide,Pay-Per-View.Chief technician,Pay Service 2.Subscribers,Pay Service 2.Pay units,Pay Service 2.Programming (received off-air),Pay Service 2.Programming (via satellite),Pay Service 2.Miles of plant,Pay Service 2.State manager,Pay Service 2.Manager,Pay Service 2.Ownership,Pay Service 2.Fee,Pay Service 2.Current originations,Pay Service 2.Local advertising,Pay Service 2.City fee,Pay Service 2.Tv Market Ranking,Pay Service 2.Equipment,Pay Service 2.Addressable homes,Pay Service 2.Program Guide,Pay Service 2.Chief technician,Pay Service 3.Subscribers,Pay Service 3.Pay units,Pay Service 3.Programming (received off-air),Pay Service 3.Programming (via satellite),Pay Service 3.Miles of plant,Pay Service 3.State manager,Pay Service 3.Manager,Pay Service 3.Ownership,Pay Service 3.Fee,Pay Service 3.Current originations,Pay Service 3.Local advertising,Pay Service 3.City fee,Pay Service 3.Tv Market Ranking,Pay Service 3.Equipment,Pay Service 3.Addressable homes,Pay Service 3.Program Guide,Pay Service 3.Chief technician,Pay Service 4.Subscribers,Pay Service 4.Pay units,Pay Service 4.Programming (received off-air),Pay Service 4.Programming (via satellite),Pay Service 4.Miles of plant,Pay Service 4.State manager,Pay Service 4.Manager,Pay Service 4.Ownership,Pay Service 4.Fee,Pay Service 4.Current originations,Pay Service 4.Local advertising,Pay Service 4.City fee,Pay Service 4.Tv Market Ranking,Pay Service 4.Equipment,Pay Service 4.Addressable homes,Pay Service 4.Program Guide,Pay Service 4.Chief technician,Pay Service 5.Subscribers,Pay Service 5.Pay units,Pay Service 5.Programming (received off-air),Pay Service 5.Programming (via satellite),Pay Service 5.Miles of plant,Pay Service 5.State manager,Pay Service 5.Manager,Pay Service 5.Ownership,Pay Service 5.Fee,Pay Service 5.Current originations,Pay Service 5.Local advertising,Pay Service 5.City fee,Pay Service 5.Tv Market Ranking,Pay Service 5.Equipment,Pay Service 5.Addressable homes,Pay Service 5.Program Guide,Pay Service 5.Chief technician,Pay Service 6.Subscribers,Pay Service 6.Pay units,Pay Service 6.Programming (received off-air),Pay Service 6.Programming (via satellite),Pay Service 6.Miles of plant,Pay Service 6.State manager,Pay Service 6.Manager,Pay Service 6.Ownership,Pay Service 6.Fee,Pay Service 6.Current originations,Pay Service 6.Local advertising,Pay Service 6.City fee,Pay Service 6.Tv Market Ranking,Pay Service 6.Equipment,Pay Service 6.Addressable homes,Pay Service 6.Program Guide,Pay Service 6.Chief technician,Pay Service 7.Subscribers,Pay Service 7.Pay units,Pay Service 7.Programming (received off-air),Pay Service 7.Programming (via satellite),Pay Service 7.Miles of plant,Pay Service 7.State manager,Pay Service 7.Manager,Pay Service 7.Ownership,Pay Service 7.Fee,Pay Service 7.Current originations,Pay Service 7.Local advertising,Pay Service 7.City fee,Pay Service 7.Tv Market Ranking,Pay Service 7.Equipment,Pay Service 7.Addressable homes,Pay Service 7.Program Guide,Pay Service 7.Chief technician,Pay Service 8.Subscribers,Pay Service 8.Pay units,Pay Service 8.Programming (received off-air),Pay Service 8.Programming (via satellite),Pay Service 8.Miles of plant,Pay Service 8.State manager,Pay Service 8.Manager,Pay Service 8.Ownership,Pay Service 8.Fee,Pay Service 8.Current originations,Pay Service 8.Local advertising,Pay Service 8.City fee,Pay Service 8.Tv Market Ranking,Pay Service 8.Equipment,Pay Service 8.Addressable homes,Pay Service 8.Program Guide,Pay Service 8.Chief technician,Pay Service 9.Subscribers,Pay Service 9.Pay units,Pay Service 9.Programming (received off-air),Pay Service 9.Programming (via satellite),Pay Service 9.Miles of plant,Pay Service 9.State manager,Pay Service 9.Manager,Pay Service 9.Ownership,Pay Service 9.Fee,Pay Service 9.Current originations,Pay Service 9.Local advertising,Pay Service 9.City fee,Pay Service 9.Tv Market Ranking,Pay Service 9.Equipment,Pay Service 9.Addressable homes,Pay Service 9.Program Guide,Pay Service 9.Chief technician,Pay Service 10.Subscribers,Pay Service 10.Pay units,Pay Service 10.Programming (received off-air),Pay Service 10.Programming (via satellite),Pay Service 10.Miles of plant,Pay Service 10.State manager,Pay Service 10.Manager,Pay Service 10.Ownership,Pay Service 10.Fee,Pay Service 10.Current originations,Pay Service 10.Local advertising,Pay Service 10.City fee,Pay Service 10.Tv Market Ranking,Pay Service 10.Equipment,Pay Service 10.Addressable homes,Pay Service 10.Program Guide,Pay Service 10.Chief technician,Internet Service.Subscribers,Internet Service.Pay units,Internet Service.Programming (received off-air),Internet Service.Programming (via satellite),Internet Service.Miles of plant,Internet Service.State manager,Internet Service.Manager,Internet Service.Ownership,Internet Service.Fee,Internet Service.Current originations,Internet Service.Local advertising,Internet Service.City fee,Internet Service.Tv Market Ranking,Internet Service.Equipment,Internet Service.Addressable homes,Internet Service.Program Guide,Internet Service.Chief technician,
CENTREVILLE,Charter Communications Inc.. Suite 200. 4601 Southiake Pkwy.. Birmingham. H. 35244. Phone: 205-733-8778. Fax: 205-443-3352. Web Site: httpv'/www. chartercom.com. County: Bibb. Also serves Bibb County (portions). Brent. ICA: AL0069. TV Market Ranking: 40 (portions of Bibb County): Below 100 (portions of Bibb County. Brent. Centreville). Franchise award date: January 10.1980. Franchise expiration date: January 1.2005. Began; December 1. 1980. Channel capacity: 35 (operating 2-way). Channels available but not In use: None.,1306,WDBB (F) Bessemer: WBIQ (P). WBRC (F). WIAT (C). wnO (1). WVTM-TV (N) Birmingham: WCFT-TV (C) Tuscaloosa,CNN: Country Music TV: Discovery Channel: El Entertainment TV: ESPN: Fox Family Channel: Headline News: Lifetime: MTV: National Network: Ntekelodeon: TBS Superstatlon: Turner Network TV: USA Cable.,,,,,$34.95 Installation: $17.95 monthly.,Automated time-weather public access: educational access: govemment access: religious access: local live.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,632,,Cinemax: HBO: Showtime.,52.5 (coaxial). Homes passed: 2.682.,,Scientific-Atlanta headend: C-COR amplifiers: Comm/Scope cable: Hitachi cameras: Sony VTRs: Texscan character generator Scientific-Atlanta settop converters: Scientific-Atlanta addressable set top converters: Fort Worth Tower & Scientific-Atlanta satelltte antenna: Microdyne satellite receivers: ChannelMatic commercial Insert.,Charter Communications Inc. (MSO).,$9.95 monthly (each).,,Yes. Available In satellite distributed & locally originated programming. Local sales,2% of gross.,,Scientific-Atlanta headend: C-COR amplifiers: Comm/Scope cable: Hitachi cameras: Sony VTRs: Texscan character generator Scientific-Atlanta settop converters: Scientific-Atlanta addressable set top converters: Fort Worth Tower & Scientific-Atlanta satelltte antenna: Microdyne satellite receivers: ChannelMatic commercial Insert.,,,Jay Haire. Marketing director Kemp Delo.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHANCELLOR,Americable International Florida Inc.. Suite B-130.10735 S.W. 216th St.. Miami. FL 33170-3107. Phone: 305-256-6844. Fax: 305-256-3824. County; Geneva. Also serves Bellwood. Coffee Springs. Geneva County (portions). ICA: AL0105. TV Market Ranking: Below 100. Franchise award date: September 1.1989. Franchise expiration date: N.A. Began: March 1.1990. Channel capacity: 35. Channels available but not In use: 2.,522,WDHN (A). WTVY (C) Dothan: WPMI (N) Moblle-Pensacola: WSFA (N) Montgomery-Selma: WDFX-TV (F) Ozaric: WJHG-TV (N). WMBB (A) Panama City,WGN-TV (I) Chicago: A & E: American Movie Classics: CNN: Country Music TV: Discovery Channel: Disney Channel: ESPN: Fox Family Channel: Goodlife TV Network: Lifetime: MTV: National Network: Nickelodeon: Odyssey: TBS Superstation: The Weather Channel: Trinity Bcstg. Network: Turner Network TV: USA Cable.,,,,,$40.00 Installation: $24.95 monthly.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHATOM,CableSouth Inc.. Box 6003. RIdgeland. MS 39158. Phone: 601-981-6900. Fax: 601-981-0445. E-mail: cablesouth@aol.com. County: Washington. ICA: AL0176. TV Martcet Ranking: Outside TV Markets. Franchise award date: N.A. Franchise expiration date: N.A. Began: N.A. Channel capacity: N.A. Channels available but not in use: N.A.,174,WLOX-TV (A) Blloxi: WALA-TV (F). WEAR-TV (A). WKRG-TV (C). WPMI (N) Mobile-Pensacola,WGN-TV (I) Chicago: American Movie Classics: BET: CNN: Country Music TV: Discovery Channel: Disney Channel: ESPN: Fox Family Channel: Lifetime: National Network: Nickelodeon: QVC: Scl-Fi Channel: TBS Super-station: The Weather Channel: Trinity Bcstg. Network: Turner Network TV: USA Cable.,,,,,$11.95 monthly.,Educational access.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CableSouth Inc. (MSO).,CableSouth Inc. (MSO).,,,,,,,,,,
CHEROKEE,Charter Communications. 608 Hwy. 72 W. Athens. AL 35611. Phone: 205-232-3888. Fax: 205-232-7631. Web Site: http://www.chartercom.com. County: Colbert. Also serves Barton. ICA: AL0177. TV Martcet Ranking: Below 100. Franchise award date: N.A. Franchise expiration date: N.A. Began: December 18.1968. Channel capacity: 37. Channels available but not In use; None.,883,WFIQ (P). WHDF (N) Florence: WAAY-TV (A). WAFF (N). WHNT-TV (C). WZDX (F) Huntsville-Decatu,A & E: American Movie Classics: Bravo: C-SPAN: CNN: Cartoon Networtc: E! Entertainment TV: ESPN: Fox Sports Net South: Headline News: Home Shopping Network: Learning Channel: NIckekideon: QVC: Sci-FI Channel: Turner Network TV.,,,,,$19.21 monthly.,,,,,,,,,,,,,,,,,,,,,,,,,,855,,,Country Music TV: Discovery Channel: USA Cable.,,,,,$1.74 monthly.,,,,,,,,,,128,,Cinemax.,,,,,$7.95 monthly. D-ZO TV & Cable Factbook No. 69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHILDERSBURG,Charter Communications Inc.. Suite 200. 4601 Southiake Pkwy.. Birmingham. AL 35244. Phone: 205-733-8778. Fax: 205-443-3352. Web Site: http://vnww. chartercom.com. County: Talladega. Also serves Bon Air Talladega County (westem portion). ICA: AL0066. TV Market Ranking: 40. Franchise award date: N.A. Franchise expiration date: August 21. 2004. Began: N.A. Channel capacity: 35. Channels available but not In use: 3.,1787,WDBB (F) Bessemer WBIQ (P). WBRC (F). WIAT (C). wnO (I). WVTM-TV (N) Birmingham,CNN: Country Musk: TV: Discovery Channel: Disney Channel: ESPN: Fox Family Channel: Headline News: Home Shopping Network: MTV: National Network: Nickelodeon: TBS Super-station: The Weather Channel: Trinity Bcstg. Network: Turner Network TV: USA Cable: VH1.,,,,,$34.95 Installation: $18.95 monthly.,Automated time-weather.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131,,Cinemax.,,,,,$10.95 monthly.,,,,,,,,,,,,,,,,,,,,,,,,,,,283,,HBO.,,,,,$9.95 monthly.,,,,,,,,,,275,,Showtime.,66.2 (coaxial). Homes passed: 2.813.,,Jay Haire. Marketing director Kemp Delo.,Charter Communications Inc. (MSO).,N.A.,,,5% of gn)ss.,,Scientific-Atlanta headend: Magnavox amplifiers: Times Fiber cable: Scientific-Atlanta satellite antenna.,,,Jay Haire. Marketing director Kemp Delo.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CITRONELLE,Mediacom. 917 Forrest Ave.. Jackson. AL 36545. Phone: 800-239-8411. Fax: 205-866-2268. County: Mobile. Also serves Mobile County (portions). ICA: AL0100. TV Market Ranking; 59. Franchise award date: July 15. 1982. Franchise expiration date: July 15.2002. Began; December 1.1982. Channel capacity: 30 (not 2-way capable). Channels available but not In use: 10.,576: Commenslal,WALA-TV (F). WEAR-TV (A). WEIQ (P). WKRG-TV (C). WPMI (N) Mobile-Pensacola,WGN-TV (I) Chicago: CNN: Discovery Channel: ESPN: Fox Family Channel: Headline News: MTV: National Network: TBS Superstatlon: Turner Network TV: USA Cable.,,,,,$24.95 installation: $17.95 monthly: $2.95 converter,Automated time-weather public access: religious access.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N.A,,Disney Channel: HBO: Showtime.,35.0 (coaxial). Homes passed: 1.219. Total homes In franchised area: 1.256.,,Billy Hetherington.,Medlacom LLC (MSO).,$10.45 monthly (each).,,No.,3% of gross.,,Scientific-Atlanta amplifiers: Scl-entific-Atlanta settop converters: Pico traps: AFC satellite antenna: AFC satellite receivers.,,Premium Channels.,Billy Hetherington.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLANTON,AT&T Broadband. 5990 S. Montk^eflo Dr. Montgomery. AL 36117. Phone; 334-277-4455. Fax: 334-260-8333. County: Chilton. Also serves Chilton County. ICA: AL0056. TV Market (Ranking: Bekiw 100 (portions of Chilton County); Outside TV Markets (por-tH)ns of Chilton County. Clanton). Franchise award date; N.A. Franchise expiration date; N.A. Began: March 16.1979. Channel capacity: 41 (operating 2-way). Channels available but not In use: N.A.,2825,WBIQ (P). WBRC (F). WTTO (I). WVTM-TV (N) Birmingham: WAKA (C). WSFA (N) Montgom-ery-Selma: allband FM,WGN-TV (I) Chicago: A & E: BET: C-SPAN: CNN: Discovery Channel: Fox Family Channel: Head-Nne News: Home Shopping Network: MTV: Natk)nal Network: NIckekideon: TBS Super-station: The Weather Channel.,,,,,$30.00 Installation: $9.86 monthly: $2.00 converter $20.00 addltkjnal Installation.,,,,,,,,,,,,,,,,,,,,,,,,,,2723,,,American Movie Classics: ESPN: Fox Sports Net South: Lifetime: Turner Networtc TV: USA Cable.,,,,,$11.96 monthly.,,,,,,,,,,N.A,,Disney Channel: HBO: Showtime: The Movie Channel: The New Encore.,80.3 (coaxial). Homes passed: 2.946. Total homes In franchised area: 3.087.,,Frank Nelson.,AT&T Broadband (MSO). Sale pends to Charter Communications Inc.,$12.20 monthly (Disney. HBO. Showtime or TMC).,,Yes. Available in satellite distributed programming. Local sales manager Shawn Capps.,3% of gross.,,GTE Sylvania amplifiers: Scientific-Atlanta satellite antenna.,,,Frank Nelson.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLAYTON,Galaxy Cablevision. Box 1007. Sikeston. MO 63801. Phones; 334-693-2610; 800-365-6988. Fax: 334-693-2291. County: Bart)Our ICA: AL0134. TV Market Ranking: Below 100. Franchise award date: N.A. Franchise expiration date: N.A. Began: November 1.1982. Channel capacity: 22. Channels available but not In use: None.,346,WLTZ (N). WRBL (C). WTVM (A) Columbus: WDHN (A). WTVY (C) Dothan: WGIQ (P) Louisville: WSFA (N) Montgomery-Selma,CNN: Country Musw TV: Discovery Channel: ESPN: Fox Family Channel: Headline News: National Network: TBS Superstation: USA Cable.,,,,,$35.00 Installation: $25.00 monthly.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N.A,,HBO.,736.,Galaxy Cablevision (MSO).,Galaxy Cablevision (MSO).,Galaxy Cablevision (MSO).,$25.00 Installation: $9.00 monthly.,,No.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLIO,Time Warner Cable. 1394 N. Eufaula Ave.. Eufaula. AL 36027. Phone; 334-687-5555. Fax; 334-687-9049. Web Site: http://www.timewamercom. Counties: Bart>our & Dale. Also serves Ariton. Louisville. ICA: AL0123. TV Martcet Ranking: Below 100 (Ariton. Clio); Outside TV Markets (Louisville). Franchise award date: N.A. Franchise expiration date; N.A. Began: December 1.1981. Channel capacity: 22. Channels available but not In use: 1.,718,WTVM (A) Columbus: WDHN (A). WTVY (C) Dothan: WGIQ (P) Louisville: WCOV-TV (F). WSFA (N) Montgomery-Selma,WGN-TV (I) Chicago: TBS Superstation.,,,,,$7.73 monthly: $0.52 converter.,,,,,,,,,,,,,,,,,,,,,,,,,,712,,,A & E: American Movie Classics: Animal Planet BET: CNN: Cartoon Network: Country Music TV: Dlscoveiy Channel: El Entertainment TV: ESPN: ESPN 2: Fox Family Channel: Fox News Channel: Fox Sports Net South: Goodllfe TV Network: History Channel: Home & Garden Television: Learning Channel: Lifetime: MSNBC: National Networtc: Nick at Nite's TV Land: Nickelodeon: QVC: Scl-R Channel: TV Guide Channel: The Inspirational Networtc: The Weather Channel: Trinity Bcstg. Networtc: Turner Network TV: USA Cable.,,,,,$18.83 monthly.,,,,,,,,,,248,,Cinemax.,,,,,$9.50 monthly.,,,,,,,,,,,,,,,,,,,,,,,,,,,193.,,Disney Channel.,,,,,$9.25 monthly.,,,,,,,,,,347,,HBO.,795.,,Jeff Claric.,Time Wamer Cable (MSO).,$10.50 monthly.,,,,,,,,Jeff Claric.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLOVERDALE,Comcast Cablevision. 116 S. Pine St. Florence. AL 35630. Phone: 205-766-3720. fdK. 205-767-3326. Web Site: http://www.comcast.com. County: Lauderdale. Also serves Lauderdale Coun^ (northern portion). ICA: AL0178. TV Market Ranking: 96 (portions of Lauderdale County); Below 100 (Cloverdale. portions of Lauderdale County). Franchise award date: N.A. Franchise expiration date: N.A. Began; December 1.1988. Channel capacity: 54. Channels available but not In use: 20.,969,WFIQ (P). WHDF (N). WYLE (W) Florence: WAAY-TV (A). WAFF (N). WHNT-TV (C). WZDX (F) Huntsville-Oecatu,WGN-TV (I) Chicago: A & E: American Movie Classics: C-SPAN: C-SPAN 2: CNN: Country Music TV: Discovery Channel: ESPN: Fox Family Channel: Fox News Channel: Fox Sports Net South: Headline News: Home Shopping Networic: Learning Channel: MTV: National Networic: Nickelodeon: QVC: TBS Superstatlon: TV Guide Channel: The Weather Channel: Trinity Bcstg. Network: Turner Network TV: VH1.,,,,,$25.00 installation: $23.80 monthly: $3.00 converter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,,Disney Channel.,,,,,$10.00 Installation: $8.00 monthly.,,,,,,,,,,,,,,,,,,,,,,,,,,,208,,HBO.,65.0 (coaxial).,,Jim Pickens,Comcast Cable Communications Inc. (MSO).,$10.00 Installation: $9.00 monthly.,,,,,,,,LeRoy Dartiy.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CODEN,CableSouth Inc.. Box 6003. Rklgeland. MS 39158. Phones: 601-981-6900; 800-977-8849. E-mall: cablesouth@ aol.com. County: Mobile. Also serves Alabama Port. ICA; AL0179. TV Martcet Ranking: 59. Franchise award date: N.A. Franchise expiration date: N.A. Began: N.A. Channel capacity: N.A. Channels available but not In use: N.A.,43 2001 Edition D-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COLLINSVILLE,Coillnsvllie TV Cable. Box 272. Collinsville. AL 35961. Phone: 256-524-2267. Counties: Cherokee & DeKalb. ICA: AL0138. TV Market Ranking; 18. Franchise award date: N.A. Franchise expiration date: N.A. Began; N.A. Channel capacity; 22. Channels available but not in use: 3.,420,WAG A (F). WGNX (C). WTBS (I) Atlanta: WBRC (F) Birmingham: WPXH (X) Gadsden: WAAY-TV (A). WAFF (N). WHNT-TV (C). WZDX (F) Huntsville-Decatur: WCIQ (P) Mount Cheaha State Park,Discovery Channel: ESPN: Fox Family Channel: National Network: Turner Network TV: USA Cable.,,,,,$40.00 installation: $24.00 monthly.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,Cinemax.,,,,,$12.00 monthly.,,,,,,,,,,,,,,,,,,,,,,,,,,,76,,HBO.,9.0 (coaxial). Homes passed: 430.,,Mary Ann Pendergrass. Chieftechnician: Jimmy Pendergrass.,Collinsville TV Cable.,$12.00 monthly.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COLUMBIANA,Charter Communications Inc.. Suite 200. 4601 Southiake Pkwy.. Birmingham. AL 35244. Phone: 205-733-8778. Fax: 205-443-3352. Web Site: http://www. chaitercom.com. County; Shelby. Also serves Shelby County (portions). Wilsonville. ICA: AL0180. TV Market Ranking: 40. Franchise award date: January 1.1981. Franchise expiration date: January 1.2006. Began: January 1.1982. Channel capacity: 30. Channels available but not In use: 1.,1385,WDBB (F) Bessemer: WBIQ (P). WBRC (F). WIAT (C). WTTO (I). WVTM-TV (N) Bimilngham,WGN-TV (I) Chicago: CNN: Discovery Channel: ESPN: Fox Family Channel: Headline News: Lifetime: MTV: National Network: Nickelodeon: TBS Superstation: The Weather Channel: Turner Network TV: USA Cable.,,,,,$25.00 installation: $25.85 monthly.,Automated time-weather.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,578,,HBO: Showtime.,68.7 (coaxial). Homes passed: 2.133.,,Mark Poche,Charter Communications Inc. (MSO).,$10.00 installation: $9.95 monthly (each).,,,3% of gross.,,Scientific-Atlanta headend: Scientific-Atlanta amplifiers: Comm/Scope cable: Pioneer set top converters: Scientlfic-At-lanta satellite antenna: Scientific-Atlanta satellite receivers.,,,Jay Haire. Marketing director Kemp Delo.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
